"Văn học 1975 - 1985 : Tác phẩm và dư luận","SC","","","Hội Nhà Văn","1997","514tr; 21cm","","V113H","Tiếng Việt","H","ii895.92205","","","","<Vân Trang><Ngô Hoàng><Bảo Hưng>","<Văn học><Tác phẩm><Văn học Việt Nam><Dư luận><Văn học 1975 - 1985>",""
"Hợp tuyển thơ văn Việt Nam (1920 - 1945) - T.5 - Q.2: Thơ Việt Nam (1930 - 1945)","SC","","","Văn học","1994","518tr; 19cm","Văn học hiện đại Việt Nam","H466T","Tiếng Việt","H","ii895.9221","","","","<Nguyễn Đăng Mạnh>","<Văn học><Văn học Việt Nam><Thơ văn><Hợp tuyển>",""
"Kĩ năng làm văn nghị luận phổ thông","","Tái bản lần thứ 1","","","2001","447tr; 21cm","","K300N","Tiếng Việt","","ii801.71","Giới thiệu các kĩ năng làm văn nghị luận trong trường phổ thông","","","<Nguyễn Quốc Siêu>","<Văn học><Nghị luận><Làm văn><Kĩ năng>","<M.15547.TK>"
"Nhà sử học Trần Văn Giáp : Tuyển tập","SC","","","Khoa Học Xã Hội","1996","436tr; 21cm","","NH100S","Tiếng Việt","H","kk928","Tóm tắt tiểu sử, sự nghiệp, cùng một công trình nghiên cứu về lịch sử và văn học cổ Việt Nam của nhà sử học Trần Văn Giáp","","","<Viện sử học Việt Nam>","<Lịch sử><Việt Nam><Nhà sử học><Trần Văn Giáp>","<D.15548.TK>"
"Cách mạng tháng tám một số vấn đề lịch sử","SC","","","Khoa Học Xã Hội","1995","363tr; 21cm","","C102M","Tiếng Việt","H","kk959.7032","Nghiên cứu và làm sáng rõ một số vấn đề liên quan tới cách mạng tháng 8, những bài học lịch sử, những mối quan hệ biện chứng vv..","","","<Văn Tạo>","<Lịch sử><Việt Nam><Cách mạng tháng tám>","<D.15549.TK>"
"Giáo trình lí luận văn học : Phần tác phẩm văn học","SC","","","Đại học quốc gia Tp.Hồ Chí Minh","2003","227tr; 21cm","","GI108TR","Tiếng Việt","Tp.Hồ Chí Minh","ii801","Tìm hiể về cách lí luận, phê bình đánh giá các tác phẩm văn học","","","<Lê Tiến Dũng>","<Văn học><Tác phẩm><Lí luận>","<D.15550>"
"Khổng Minh Gia Cát Lượng và những tể tướng đại tài","SC","","","Văn Hóa Thông Tin","1997","310tr; 19cm","","KH455M","Tiếng Việt","H","ii895.1","","","","<Tô Thị Khang>","<Văn học><Văn học Trung Quốc><Chuyện các vị Vua><Khổng Minh Gia Cát Lượng>","<M.15551.TK><M.15552.TK>"
"Đại Việt địa dư toàn biên","SC","","","Viện sử học, Văn hóa","1997","576; 21cm","","Đ103V","Tiếng Việt","H","kk915.97","Đây là bộ sách địa lý cổ nói về sự thay đổi bờ cõi của nước ta từ mấy ngàn năm nay","","","<Tổ biên dịch viện sử học><Phương Đình Nguyễn Văn Siêu>","<Đia lý><Đại Việt><Địa dư>","<D.15554.TK><M.15553.TK>"
"Lá cờ thuê sáu chữ vàng","SC","","","Văn học","1997","115tr; 19cm","","L100C","Tiếng Việt","H","ii895.9223","","","","<Nguyễn Huy Tưởng>","<Văn học><Truyện><Văn học Việt Nam>","<M.15555.TK>"
"Lựa chọn và sử dụng nhân tài trong lịch sử","SC","","","Khoa Học Xã Hội","1994","135tr; 19cm","","L551CH","Tiếng Việt","H","dda301","Tìm hiểu về cách lựa chọn và sử dụng người tài của những nhà chính trị, các vị chỉ huy ở các thế hệ trước","","","<Lê Thị Thanh Hòa>","<Lịch sử><Xã hội><Nhân tài><Người tài><Lựa chọn><Sử dụng>","<D.15559.TK><D.15560.TK><M.15556.TK><M.15557.TK><M.15558.TK>"
"Tra cứu thường thức gia đình","SC","","","Thanh Niên","1998","727tr; 21cm","","TR100C","Tiếng Việt","H","ggb640.3","Tìm hiểu về cách quản lý gia đình, chăm sóc sức khỏe gia đình, các mẹo vặt trong sử dụng các thiết bị điện tử và chế biến thực phẩm","","","<Nguyễn Mạnh Linh>","<Gia đình><Tra cứu><Thường thức gia đình><Sức khỏe gia đình>","<D.15561.TK>"
"Văn học ấn độ","SC","Tái bản lần thứ 1","","Giáo dục","1998","160tr; 21cm","","V115H","Tiếng Việt","H","ii891.4","Tìm hiểu về nền văn học ấn độ về các tác giả và tác phẩm nổi tiếng","","","<Lưu Đức Trung>","<Văn học><Văn học Ân Độ>","<M.15562.TK><M.15563.TK><M.15564.TK>"
"Những điều kì thú về các hình thái hỗn loạn Chaos","SC","","","Giáo dục","1998","91tr; 21cm","","NH556Đ","Tiếng Việt","H","ffa530","","","","<Nguyễn Ngọc Giao>","<Vật lí><Những điều kì thú><Hình thái hổn loạn><Chaos>","<M.15565.TK><M.15566.TK><M.15567.TK>"
"Triết học Mác - Lênin - T.1 : Đề cương bài giảng dùng trong các trường đại học và cao đẳng từ năm học 1991-1992","SC","Tái bản lần thứ 4 có sửa đổi, bổ sung","","Giáo dục","1997","228tr; 19cm","","TR308H","Tiếng Việt","H","dda335.43","Tìm hiểu về lịch sử của triết học, các phạm trù của triết học, về chủ nghĩa duy vật biện chứng","","","","<Triết học><Mác - Lênin>","<M.15568.TK>"
"Triết học Mác - Lênin - T.2 : Đề cương bài giảng dùng trong các trường đại học và cao đẳng từ năm học 1991-1992","SC","Tái bản lần thứ 4 có sửa đổi, bổ sung","","Giáo dục","1997","164tr; 19cm","","TR308H","Tiếng Việt","H","dda335.43","Tìm hiểu về lịch sử của triết học, các phạm trù của triết học, về chủ nghĩa duy vật biện chứng","","","","<Triết học><Mác - Lênin>","<M.15569.TK>"
"Bài thuốc gia truyền của các lương y","SC","","","Thanh Niên","2000","199tr; 19cm","","B103TH","Tiếng Việt","H","gga615","Liệt kê các bài thuốc chữa bệnh theo y học cổ truyền","","","<Trần Thanh Phong>","<Y học><Bài thuốc><Điều trị><Dược liệu><Gia truyền><Lương y><Kê đơn>","<D.15571.TK><M.15570.TK>"
"Sử học và hiện thực","SC","","","Khoa Học Xã Hội","1997","351tr; 19cm","","S550H","Tiếng Việt","H","kk959.7001",""Sử học và hiện thực" luôn gắn bó với nhau, chúng vừa có ý nghĩa lí luận vừa có ý nghĩa thực tiễn giúp nghiên cứu về lịch sử dân tộc","","","<Văn Tạo>","<Lịch sử><Sử học><Hiện thực><Việt Nam>","<M.15572.TK>"
"Giới thiệu lịch sử toán học","SC","","","Khoa học và kỹ thuật, Công ty sách và thiết bị trường học Tp. Hồ Chí Minh","1993","518tr; 21cm","","GI462TH","Tiếng Việt","Tp.Hồ Chí Minh","ffa510.9","Tìm hiểu về sự ra đời của toán học và các nhà toán học lừng danh","","","<Trần Tất Thắng><Howard Eves>","<Toán học><Lịch sử toán học>","<M.15573.TK>"
"Hiểu thêm lịch sử qua các hồi ký, ký sự, tùy bút","SC","","","Giáo dục","1997","403tr; 24cm","","H309TH","Tiếng Việt","H","ii895.922 803","","","","<Nguyễn Văn Hoa><Phạm Hồng Việt>","<Lịch sử><Văn học><Hồi Ký><Tùy bút><Kí sự>","<D.15587.TK>"
"Nghệ Thuật giao tiếp hằng ngày ( nghệ thuật hùng biện)","SC","","","Thanh Niên","2000","216tr; 19cm","","Ngh250Th","Tiếng Việt","H","bb153.6","","","","<Hà Thiện Thuyên>","<Tâm lý học><Giao tiếp><Hùng biện><Nghệ thuật hùng biện>","<M.15591.TK>"
"Quan hệ giữa Việt Nam  và Trung Quốc thế kỷ XV - đầu thế kỷ XVI","SC","","","Khoa Học Xã Hội","1995","108tr; 19cm","","Qu105H","Tiếng Việt","H","kk959.702 51","","","","<Tạ Ngọc Liễn>","<Lịch sử><Ngoại giao><Trung Quốc>","<M.15574.TK><M.15575.TK>"
"Gia đình giáo dục : Cách dạy trẻ em khó dạy - Những chỉ  dẫn hợp lý nhất của khoa giáo dục hiện đại","SC","","","NXB Đà Nẵng","1993","250tr; 19cm","","GI100Đ","Tiếng Việt","Đà Nẵng","dda306.85","Cung cấp các câu chuyện, tình huống, kinh nghiệm,... để dạy những trẻ em khó dạy","","","<Thiên Giang><Trần Kim Bảng>","<Giáo dục><Gia đình><Trẻ em><Giáo dục gia đình>","<M.15576.TK>"
"Người lịch sự : Phép xã giao và ăn mặc theo đời sống mới","SC","","","NXB Tp.HCM","1993","176tr; 19cm","Xã giao hằng ngày","NG558L","Tiếng Việt","Tp.HCM","bb153.6","","","","<Phạm Cao Tùng>","<Tâm lý học><Giao tiếp><Xã giao><Phép xã giao>","<D.15580.TK><M.15577.TK><M.15578.TK><M.15579.TK>"
"Trẻ em hôm nay...Thế giới ngày mai : Tiểu phẩm vui","SC","","","Giáo dục","1998","112tr; 19cm","","TR200E","Tiếng Việt","H","ii808.06","","","","<Đỗ Quang Lưu>","<Văn học><Trẻ em><Tiểu phẩm>","<M.15581.TK><M.15582.TK><M.15583.TK><M.15584.TK>"
"Phương Đông và phương Tây : Những vấn đề triết học, triết học lịch sử, văn học Đông và Tây","SC","","","Giáo dục","1997","355tr; 21cm","","PH561Đ","Tiếng Việt","","bb100","Tìm hiểu những vấn đề của triết học, lịch sử triết học phương Đông và phương Tây","","","<NKonrat>","<Triết học><Phương Đông><Phương Tây>","<D.15585.TK>"
"Lý Quang Diệu ông là ai? : Dựa theo" Lý Quang Diệu truyện" của Trương Vĩnh Hòa, Nxb Hoa Thành - Quang Châu Trung Quốc ấn hành năm 1994","SC","","","Nxb.Cà Mau","1997","205tr; 21cm","","L600QU","Tiếng Việt","Cà Mau","ii895.1","","","","<Thái Nguyễn Bạch Liên>","<Văn học><Lý Quang Diệu><Văn học Trung Quốc>","<M.15586.TK>"
"Kinh dịch với vũ trụ quan Đông phương","SC","","","NXB.TP.Hồ Chí Minh","1992","472tr; 24cm","Văn minh nhân loại","K312D","Tiếng Việt","Tp.Hồ Chí Minh","bb181","","","","<Nguyễn Hữu Lương>","<Vũ trụ><Kinh dịch><Triết học Phương đông>","<D.15589.TK><D.15590.TK><M.15588.TK>"
"Những điều kiên kỵ trong cuộc sống nữ giới","SC","","","Phụ Nữ","2000","185tr; 19cm","","NH556Đ","Tiếng Việt","H","dda305.4","Tìm hiểu về những điều kiêng kỹ đối với giới nữ trong cuộc sống như xử thế, tình yêu, hôn nhân vv..","","","<Nguyễn Xuân Tửu><Dao Kiến>","<Phụ nữ><Cuộc sống><Nữ giới><Kiêng kỵ>","<M.15592.TK>"
"Nói có sách : Giải thích các từ thường dùng trong công tác và cuộc sống","SC","Tái bản có sửa chữa","","Nxb.Tổng hợp Đồng Tháp","1996","215tr; 19cm","","N428C","Tiếng Việt","Đồng Tháp","ee495.92203","Tìm hiểu về nghĩa các từ thường dùng để nói và viết đúng trong tiếng Việt","","","<Vũ Bằng>","<Ngôn ngữ><Giải thích từ><Từ thường dùng>","<M.15593.TK><M.15594.TK>"
"Bạn gái với chu kỳ sinh học","SC","","","Nxb.Tổng hợp thành phố Hồ Chí Minh","2005","179tr; 19cm","","B105G","Tiếng Việt","Tp.Hồ Chí Minh","bb155.3","Tìm hiểu về tâm sinh lý của nữ giới với những vấn đề trong cuộc sống như: tình yêu, hôn nhân, gia đình vv..","","","<Phạm Côn Sơn>","<Tâm lí><Tâm lí giới tính><Tâm lí nữ giới><Bạn gái><Chu kỳ sinh học>","<M.15595.TK>"
"Thuật nói chuyện","SC","","","Thanh Niên","2000","220tr; 19cm","","TH504T","Tiếng Việt","H","bb153.6","Tìm hiểu về cách nói chuện trong giao tiếp để có được những thành công trong cuộc sống","","","<Văn Minh><Tô Minh>","<Giao tiếp><Tâm lý><Nói chuyện>","<M.15596.TK>"
"Thành công và xử thế","SC","","","Nxb.Cà Mau","1994","132tr; 19cm","","TH107C","Tiếng Việt","Cà Mau","bb158","Tìm hiểu về nghĩa xử thế, nhận thức tính nết người qua sự phân loại của tâm lý học, về nghệ thuật nói chuyện vv..","","","<Trần Hồng Việt>","<Tâm lý><Tâm lý ứng dụng><Thành công><Xử thế>","<M.15597.TK>"
"Mẫu chữ đẹp : Sách đọc thêm cho học sinh","SC","","","NXB.TP.Hồ Chí Minh","1993","52tr; 19cm","","M126CH","Tiếng Việt","Tp.Hồ Chí Minh","ddc372.63","","","","<Hoàng Văn Cang>","<Giáo dục><Tập viết><Mẫu chữ>","<D.15598.TK>"
"Tình yêu nhìn từ góc độ giáo dục","SC","Tái bản lầm thứ 1","","Giáo dục","1998","136tr; 21cm","","T312Y","Tiếng Việt","H","bb158","Thế nào là tình yêu, tình yêu là gì và cách giáo dục đời sống tình cảm trong thanh niên học sinh như thế nào?","","","<Lê Thị Bừng>","<Giáo dục><Tâm lý><Tình yêu><Tâm lý ứng dụng>","<M.15599.TK><M.15600.TK>"
"Gia đình Việt Nam với chức năng xã hội hóa","SC","","","Giáo dục","1996","116tr; 21cm","","GI100Đ","Tiếng Việt","H","dda306.85","Tìm hiểu chức năng xã hội hóa của gia đình Việt Nam","","","<Lê Ngọc Văn>","<Gia đình><Việt Nam><Xã hội>","<M.15601.TK><M.15602.TK>"
"Tôn trọng trí thức tôn trọng nhân tài kế lớn trăm năm chấn hưng đất nước : Sách tham khảo","SC","","","Chính Trị Quốc Gia","1996","358tr; 19cm","","T454TR","Tiếng Việt","H","dda301.01","Tìm hiểu về cách tuyển chọn người tài, người ưu tú phục vụ cho sự phát triển của một nước","","","<Nguyễn Như Diệm><Thẩm Vinh Hoa><Ngô Quốc Diệu>","<Xã hội><Nhân tài><Khoa học xã hội><Trí thức>","<D.15603.TK>"
"Lửa trại và kỹ năng dẫn chương trình","SC","Tái bản lần thứ 4","","Trẻ","2003","112tr; 19cm","Tủ sách kỹ năng hoạt động thanh thiếu niên","L551TR","Tiếng Việt","Tp.Hồ Chí Minh","ddb369.47","Hướng dẫn các kỹ năng trong sinh hoạt hội trại, quản trò vv..","","","<Tôn Thất Sam><Tiến Lộc><Quang Uy>","<Lửa trại><Hoạt động thanh thiếu niên><Thanh thiếu niên><Kỹ năng><Dẫn chương trình>","<D.15604.TK>"
"Danh nhân các dân tộc thiểu số Việt Nam","SC","","","Văn Hóa Dân Tộc","1992","191tr; 19cm","","D107NH","Tiếng Việt","H","kk920.0597","Tìm hiểu về một số danh nhân của các dân tộc thiểu số Việt Nam","","","<Vũ Ngọc Khánh>","<Danh nhân><Dân tộc thiểu số><Việt Nam>","<D.15608.TK><D.15609.TK><M.15605.TK><M.15606.TK><M.15.607.TK>"
"Biến động dân số trong quá trình phát triển nông thôn châu thổ sông Hồng từ năm 1976 đến nay","SC","","","NXB Chính trị Quốc gia","1995","178tr; 19cm","","B305Đ","Tiếng Việt","H","ddb363.9","","","","<Nguyễn Thế Huệ>","<Dân số><Châu thổ sông Hồng>","<M.15610.TK>"
"Sách tranh tự nhiên và xã hội - T.5: Thiên nhiên và con người Việt Nam","SC","","","Giáo dục","1997","136tr; 19cm","","S102TR","Tiếng Việt","H","kk915.970 022","Tập hợp các bức tranh tìm hiểu về thiên nhiên và con người Việt Nam","","","<Phạm Thị Sen>","<Đia lý><Tự nhiên><Sách tranh>","<M.15611.TK>"
"Hóa học và sự ô nhiễm môi trường","SC","","","Giáo dục","1997","144tr; 19cm","","H401H","Tiếng Việt","H","ffa540","","","","<Vũ Đăng Độ>","<Môi trường><Hóa học><Ô nhiễm>","<M.15612.TK><M.15613.TK>"
"Những vấn đề lịch sử và văn chương Triều Nguyễn","SC","","","Giáo dục","1997","228tr; 24cm","","NH556V","Tiếng Việt","H","ii895.922 090 02","","","","<Nguyễn Phong Nam><Trần Hữu Duy><Huỳnh Kim Thành><Trần Đại Vinh>","<Lịch sử><Văn học><Triều Nguyễn><Văn chương>","<D.15615.TK><M.15614.TK>"
"Dân tộc học đại cương","SC","Tái bản lần thứ 1","","Giáo dục","1997","209tr; 20,5cm","","D121T","Tiếng Việt","H","dda305.8","","","","<Hoàng Lương><Lâm Bá Nam><Lê Ngọc Thắng><Lê Sỹ Giáo>","<Dân tộc học><Dân tộc>","<D.15618.TK><M.15616.TK><M.15617.TK>"
"Thử đi tìm phương pháp dạy học hiệu quả","SC","","","Giáo dục","1998","159tr; 20,3cm","","TH550Đ","Tiếng Việt","H","ddc371.11","","","","<Lê Nguyên Long>","<Giáo dục><Dạy học>","<D.15621.TK><D.15622.TK><M.15619.TK><M.15620.TK>"
"75 Hàm Thuận Bắc  95","SC","","","Nhà in Bình Thuận","1996","38tr; 25cm","","H104TH","Tiếng Việt","","kk915.975 900 2","Giới thiệu những thàh tựu mà huyện Hàm Thuận Bắc đã đạt được trong 20 năm phát triển (1975 - 1995)","","","<Hồ Hải>","<Bình Thuận><Hàm Thuận Bắc>","<M.15623.TK><M.15624.TK>"
"Sự giao tiếp sư phạm","SC","","","Giáo dục","1995","147tr; 19cm","","S550GI","Tiếng Việt","H","ddc371.19","","","","<Nguyễn Văn Lê>","<Giáo dục><Giao tiếp><Sư phạm><Giao tiếp sư phạm>","<M.15626.TK><M.15627.TK>"
"Giáo dục giới tính cho thanh thiếu niên : dành cho các bậc cha mẹ","SC","","","NXB Trẻ","1994","192tr; 19cm","","GI108D","Tiếng Việt","Tp.HCM","gga613.907 1","","","","<Nguyễn Thành Thống>","<Giáo dục><Giới tính><Thanh thiếu niên>","<D.15631.TK><D.15632.TK><M.15628.TK><M.15629.TK><M.15630.TK>"
"Đời sống côn trùng","SC","In lần thứ hai","","Khoa Học Kỹ Thuật, Công ty sách và thiết bị trường Tp.HCM","1993","227tr; 19cm","","Đ462S","Tiếng Việt","Tp.HCM","ffb595.714","","","","<Phạm Bình Quyền>","<Sinh học><côn trùng>","<D.15636.TK><D.15637.TK><M.15633.TK><M.15634.TK><M.15635.TK>"
"Đời sống Ong, Kiến, Mối","SC","In lần thứ hai có sửa chữa","","khoa học và kỹ thuật, công ty sách và thiết bị trường học TP.HCM","1993","91tr; 20.5cm","","Đ462S","Tiếng Việt","TP. HCM","ffb595.79","ong kiến","","","<Hoàng Đức Nhuận><Nguyễn Đức Khảm>","<Sinh học><côn trùng>","<D.15650.TK><D.15651.TK><M15647.TK><M15648.TK><M15649.TK>"
"Rắn độc lợi và hại","SC","","","khoa học và kỹ thuật","1993","223tr; 21cm","","R115Đ","Tiếng Việt","H","ffb 597.96","Tìm hiểu các loài rắn độc, những lợi ích và tác hại của nó đối với con người","","","<Nguyễn Đức Minh><Võ Văn Chi>","<Động vật><Loài rắn><Rắn độc><Lợi và hại>","<D.15645.TK><D.15646.TK><M.15643.TK><M.15644.TK>"
"Đời sống các loài thú","SC","In lần thứ ba,có sửa chữa","","khoa học và kỹ thuật, công ty sách và thiết bị trường học TP.HCM","1993","237tr; 21cm","","Đ462S","Tiếng Việt","TP. HCM","ffb599.14","Tìm hiểu về các loài thú, đặc điểm và đời sống của nó","","","<Trần Kiên><Trần Thanh>","<loài thú><đời sống loài thú>","<D.15641.TK><D.15642.TK><M.15638.TK><M.15639.TK><D.15640.TK>"
"Luyện Tâm Lý","SC","tái bản có sửa chữa","","Đồng Tháp","1997","281tr; 19cm","","L527T","Tiếng Việt","Đồng Tháp","bb158.1","","","","<Hoàng Xuân Việt>","<Tâm lý><luyện tâm lý>","<D15654.TK><M15652.TK><M15653.TK>"
"Tâm lý học trí khôn","SC","tái bản lần thứ 1","","Giáo dục","1998","180tr; 20.3cm","","T120L","Tiếng Việt","H","bb152","","","","<Nguyễn Dương Khư><JEAN PIAGET>","<Tâm lý học><Tâm lý><tâm lý học trí khôn>","<D.15659.TK><D.15660.TK><M.15655.TK><M15656.TK><M15657.TK><M15658.TK>"
"Tâm lý học quản lí","SC","","","Giáo dục","1998","119tr; 20cm","","T120L","Tiếng Việt","H","bb158.7","","","","<Nguyễn Đình Chỉnh>","<Tâm lí><Tâm lí học><Tâm lí học quản lí>","<D15663.TK><D15664.TK><M15661.TK><M15662.TK>"
"Tâm lí học Vư-Gốt-Xki : khảo cứu ghi chép, tóm tắt, bình luận dịch thuật","SC","","","Giáo dục","1997","287tr; 21cm","","T120L","Tiếng Việt","H","bb150.19","","","","<Phạm Minh Hạc>","<Tâm lí><tâm lí học Vư-Gốt-Xki>","<D15675.TK><D15676.TK><D15677.TK><D15678.TK><M15665.TK><M15666.TK><M15667.TK><M15668.TK><M15669.TK><M15670.TK><M15671.TK><M15672.TK><M15673.TK><M15674.TK>"
"bài tập thực hành tâm lí học và giáo dục : tài liệu tham khảo cho các giáo sinh trường sư phạm mầm non","SC","in lần thứ 2","","Giáo dục","1996","104tr; 20.5cm","","B103T","Tiếng Việt","H","dd370.15","","","","<Nguyễn ánh tuyết>","<Tâm lí học><Bài tâp><tâm lí học và giáo dục học>","<D15684.TK><D15685.TK><D15686.TK><M15679.TK><M15680.TK><M15681.TK><M15682.TK><M15683.TK>"
"những trắc nghiệm tâm lí - T.1: những trắc nghiệm về trí tuệ","SC","","","Đại học Quốc Gia Hà Nội","1997","260tr; 21cm","","NH556TR","Tiếng Việt","H","bb158.1","","","","<Ngô Công Hoàn><Nguyễn Thị Kim Quy><Nguyễn Thị Thanh Bình>","<Tâm lí><Trí tuệ><trắc nghiệm tâm lí>","<M15687.TK>"
"những trắc nghiệm tâm lí - T.2: những trắc nghiệm về nhân cách","SC","","","Đại học Quốc Gia Hà Nội","1997","151tr; 21cm","","NH556TR","Tiếng Việt","H","bb158.1","","","","<Ngô Công Hoàn><Nguyễn Thị Kim Quy><Nguyễn Thị Thanh Bình>","<Tâm lí><Trí tuệ><trắc nghiệm tâm lí>","<M15688.TK>"
"Rèn luyện nhân cách để thành công","SC","","","Trẻ","1997","158tr; 19cm","","R203L","Tiếng Việt","Tp.HCM","bb158.1","","","","<Phan Trác Hiệu><JDE COURBERIVE>","<Tâm lí><Nhân cách><rèn luyện nhân cách>","<M15689.TK>"
"Thuật Tâm Lý","SC","tái bản có sửa chữa","","Thanh Niên","1999","281tr; 19cm","","TH504T","Tiếng Việt","H","bb158.1","tìm hiểu về thuật tâm lý, những vấn đề cơ bản thuật tâm lý con người, hướng dẫn những cách luyện để giúp tạo tâm lý tốt hạn chế tâm lý tiêu cực cho mọi người","","","<Hoàng Xuân Việt>","<Tâm lý><Tâm lý ứng dụng><thuật tâm lý>","<M15690.TK>"
"sinh lí vệ sinh trẻ em : cơ sở khoa học của việc nuôi và dạy trẻ lứa tuổi 2 đến 11","SC","","","Giáo dục","1996","121tr; 21cm","","S312L","Tiếng Việt","H","gg613","tìm hiểu về đặc điểm sinh lí, vệ sinh hằng ngày, vệ sinh lao động trí ốc cho trẻ từ 2 đến 11 tuổi","","","<Nguyễn Văn Lê>","<Y học><Trẻ em><sinh lí><sinh lí vệ sinh>","<D.15693.TK><D.15694.TK><M.15691.TK><M.15692.TK>"
"chuyên đề tâm lí học - T.1","SC","","","Giáo dục","1997","148tr; 21cm","","CH527Đ","Tiếng Việt","H","bb150.1","Giới thiệu kiến thức tâm lí học, tìm hiểu ý nghĩa nhiều mặt của tâm lí trong cuộc sống hiện đại, trong nền kinh tế thị trường","","","<Nguyễn Văn Lê>","<Tâm lí><Tâm lí học>","<D.15697.TK><D.15698.TK><M.15695.TK><M.15696.TK>"
"tâm lí học nhân cách một số vấn đề lí luận","SC","","","Giáo dục","1998","322tr; 21cm","","T120L","Tiếng Việt","H","bb155.92","","","","<Nguyễn Ngọc Bích>","<Tâm lí học><Lí luận><Nhân cách>","<D.15700.TK><M.15699.TK>"
"chân dung các nhà tâm lí-giáo dục thế giới thế kỉ XX","SC","","","Giáo dục","1997","131tr; 21cm","","CH121D","Tiếng Việt","H","bb150.92","giới thiệu các nhà tâm lí giáo dục nổi tiếng thế kỉ XX","","","<Nguyễn Dương Khư>","<Giáo dục><Tâm lí><Thế giới><nhà tâm lí><thế kỉ XX>","<D.15703.TK><M.15701.TK><M.15702.TK>"
"từ điển giáo khoa tiếng việt : tiểu học","SC","in lần thứ 2","","Giáo dục","1995","378tr; 21cm","","T550Đ","Tiếng Việt","H","ee495.922 03","","","","<Nguyễn Như ý><Nguyễn Đức Tồn><Đào Thản>","<Từ điển><giáo khoa tiếng việt>","<D.15704.TK><D.15705.TK><D.15706.TK>"
"từ điển trái nghĩa-đồng nghĩa tiếng việt : dùng cho học sinh phổ thông các cấp","SC","in lần thứ 2 có sửa chữa","","Giáo dục","1994","250tr; 19cm","","T550Đ","Tiếng Việt","H","ee495.922 03","","","","<Vũ Quang Hào><Dương Kỳ Đức>","<Từ điển><từ điển trái nghĩa- đồng nghĩa tiếng việt>","<D15707.TK><D15708.TK><D15709.TK><D15710.TK><D15711.TK>"
"vệ sinh và y học thể dục thể thao : giáo trình đào tạo giáo viên trung học cơ sở hệ cao đẳng sư phạm","SC","","","Giáo dục","1998","223tr; 21cm","","V250S","Tiếng Việt","H","gga613","","","","<Vũ Thị Thanh Bình><Nông Thị Hồng><Lê Quý Phượng><Vũ Chung Thủy>","<Y học><Thể dục thể thao><vệ sinh và y học>","<D.15712.TK><D.15713.TK>"
"lí luận và phương pháp giáo dục thể chất : giáo trình đào tạo giáo viên trung học cơ sở hệ cao đẳng sư phạm","SC","","","Giáo dục","1997","186tr; 21cm","","L300L","Tiếng Việt","H","hh796.07","","","","<Vũ Đào Hùng><Nguyễn Mậu Loan>","<Giáo dục><lí luận và phương pháp><thể chất>","<D15714.TK><D15715.TK><D15716.TK>"
"phương hướng phát triển kinh tế-xã hội Việt Nam : giáo trình đào tạo giáo viên trung học cơ sở hệ cao đẳng sư phạm","SC","","","Giáo dục","1998","160tr; 21cm","","PH561H","Tiếng Việt","H","dda330.07","","","","<Phan Thanh Phố><Dương Xuân Hải>","<Việt Nam><phương hướng phát triển><kinh tế- xã hội>","<D.15717.TK><D.15718.TK><D.15719.TK>"
"nhập môn hành chính nhà nước : giáo trình đào tạo giáo viên trung học cơ sở hệ cao đẳng sư phạm","SC","","","Giáo dục","1998","123tr; 21cm","","NH123M","Tiếng Việt","H","ddb350","","","","<Phạm Văn Hùng><Nguyễn Đức Chiến>","<Nhập môn><hành chính nhà nước>","<D.15720.TK><D.15721.TK><D.15722.TK>"
"Lôgic học : giáo trình đào tạo giáo viên trung học cơ sở hệ cao đẳng sư phạm","SC","","","Giáo dục","1998","146tr; 21cm","","L450G","Tiếng Việt","H","bb160","","","","<Vương Tấn Đạt>","<Lôgic học>","<D.15723.TK><D.15724.TK><D.15725.TK>"
"pháp luạt chuyên ngành : giáo trình đào tạo giáo viên trung học cơ sở hệ cao đẳng sư phạm","SC","","","Giáo dục","1998","259tr; 21cm","","PH109L","Tiếng Việt","H","ddb340","","","","<Đinh Xuân Thắng><Nguyễn Đức Chiến><Dương Thanh Mai>","<Pháp luật><pháp luật chuyên nghành>","<D.15726.TK><D.15727.TK>"
"chuyện kể về cuộc đời các nhà bác học vật lí","SC","tái bản lần thứ 2","","Giáo dục","2000","140tr; 21cm","","CH527K","Tiếng Việt","H","ffa530.92","","","","<Nguyễn Mạnh Súy>","<Vật lí><Nhà bác học><Cuộc đời>","<D.15730.TK><D.15731.TK><M.15728.TK><M.15729.TK>"
"Giáo trình lí luận và phương pháp giảng dạy thể dục thể thao : Dùng cho sinh viên các trường Cao Đẳng Đại Học TDTT","SC","","","Giáo dục","1997","224tr; 21cm","","Gi108TR","Tiếng Việt","H","hh796.07","tìm hiểu về phương pháp giảng dạy môn thể dục thể thao của các trường sư phạm thể thao ở Việt Nam","","","<Nguyễn Mậu Loan>","<Phương pháp giảng dạy><Giáo trình><Thể dục thể thao>","<M.15732.TK><M.15733.TK>"
"Thế trận mã chốt và pháo chốt thực dụng bí ẩn tàn chiến","SC","","","Tổng Hợp Đồng Tháp","1996","279tr; 19cm","","TH350TR","Tiếng Việt","Đồng Tháp","hh794.1","Tìm hiểu về các thế cờ","","","<Hà Hồng Quan>","<Cờ tướng><Cờ tàn>","<D.15736.TK><M.15734.TK><M.15735.TK>"
